Country,Sector,Region,Sub-Region,ATC2,Corporation,Molecule List,Int-Product,NFC123,Int-Pack,Int-Strength,Int-Pack Size,Innovation Insights,Month,Standard Units,US$ MNF,KG
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,INNOVATIVE BRANDED PRODUCTS,Mar 2018,"45,066","$44,589",0.1199
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,INNOVATIVE BRANDED PRODUCTS,Feb 2018,"44,527","$44,113",0.1184
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,INNOVATIVE BRANDED PRODUCTS,Jan 2018,"43,729","$42,746",0.1163
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,INNOVATIVE BRANDED PRODUCTS,Dec 2017,"43,694","$41,481",0.1162
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,INNOVATIVE BRANDED PRODUCTS,Nov 2017,"42,637","$40,136",0.1134
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,INNOVATIVE BRANDED PRODUCTS,Oct 2017,"43,729","$41,234",0.1163
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,INNOVATIVE BRANDED PRODUCTS,Sep 2017,"42,721","$40,811",0.1136
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,INNOVATIVE BRANDED PRODUCTS,Aug 2017,"40,383","$38,263",0.1074
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Jul 2020,"14,616","$38,802",0.1555
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Jun 2020,"14,721","$33,760",0.1566
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,May 2020,"13,874","$30,811",0.1476
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Apr 2020,"15,001","$37,752",0.1596
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Mar 2020,"16,681","$42,740",0.1775
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Feb 2020,"14,196","$35,852",0.151
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Jan 2020,"14,588","$37,513",0.1552
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Dec 2019,"16,163","$41,585",0.172
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Nov 2019,"16,142","$41,307",0.1718
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Oct 2019,"17,150","$43,890",0.1825
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Sep 2019,"18,081","$48,507",0.1924
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Aug 2019,"17,010","$46,116",0.181
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Jul 2019,"18,725","$51,190",0.1992
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Jun 2019,"16,506","$45,425",0.1756
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,May 2019,"18,571","$50,622",0.1976
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Apr 2019,"17,178","$47,034",0.1828
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Mar 2019,"15,715","$45,284",0.1672
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Feb 2019,"14,987","$43,361",0.1595
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Jan 2019,"16,380","$47,696",0.1743
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Dec 2018,"16,100","$46,712",0.1713
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Nov 2018,"17,122","$49,607",0.1822
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Oct 2018,"18,627","$54,582",0.1982
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Sep 2018,"17,843","$53,148",0.1899
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Aug 2018,"19,369","$57,133",0.2061
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Jul 2018,"18,648","$55,659",0.1984
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Jun 2018,"17,584","$52,446",0.1871
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,May 2018,"20,587","$62,178",0.219
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Apr 2018,"20,629","$64,703",0.2195
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Mar 2018,"21,882","$70,328",0.2328
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Feb 2018,"18,494","$59,518",0.1968
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Jan 2018,"22,414","$71,174",0.2385
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Dec 2017,"22,561","$69,574",0.24
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Nov 2017,"22,421","$68,562",0.2386
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Oct 2017,"22,554","$69,085",0.24
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Sep 2017,"22,463","$69,740",0.239
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Aug 2017,"21,840","$67,254",0.2324
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,UNBRANDED PRODUCTS,Jul 2020,"3,906","$3,226",0.0104
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,UNBRANDED PRODUCTS,Jun 2020,"4,893","$3,967",0.013
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,UNBRANDED PRODUCTS,May 2020,"1,911","$1,389",0.0051
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,UNBRANDED PRODUCTS,Apr 2020,756,$592,0.002
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,UNBRANDED PRODUCTS,Mar 2020,"2,030","$1,618",0.0054
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,UNBRANDED PRODUCTS,Feb 2020,"2,527","$1,985",0.0067
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,UNBRANDED PRODUCTS,Jan 2020,"2,163","$1,731",0.0058
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,UNBRANDED PRODUCTS,Dec 2019,"4,109","$3,289",0.0109
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,UNBRANDED PRODUCTS,Nov 2019,"3,801","$3,026",0.0101
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,UNBRANDED PRODUCTS,Oct 2019,"2,709","$2,157",0.0072
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,UNBRANDED PRODUCTS,Sep 2019,"3,360","$2,811",0.0089
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,UNBRANDED PRODUCTS,Aug 2019,"2,989","$2,527",0.008
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,UNBRANDED PRODUCTS,Jul 2019,"3,024","$2,578",0.008
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,UNBRANDED PRODUCTS,Jun 2019,"3,647","$3,130",0.0097
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,UNBRANDED PRODUCTS,May 2019,"3,689","$3,136",0.0098
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,UNBRANDED PRODUCTS,Apr 2019,"2,898","$2,474",0.0077
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,UNBRANDED PRODUCTS,Mar 2019,"1,183","$1,055",0.0031
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,UNBRANDED PRODUCTS,Feb 2019,"1,078",$966,0.0029
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,UNBRANDED PRODUCTS,Jan 2019,511,$461,0.0014
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,UNBRANDED PRODUCTS,Dec 2018,287,$257,0.0008
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,UNBRANDED PRODUCTS,Jul 2020,553,"$1,468",0.0059
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,UNBRANDED PRODUCTS,Jun 2020,616,"$1,605",0.0066
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,UNBRANDED PRODUCTS,May 2020,406,$903,0.0043
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,UNBRANDED PRODUCTS,Apr 2020,49,$123,0.0005
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,UNBRANDED PRODUCTS,Mar 2020,245,$628,0.0026
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,UNBRANDED PRODUCTS,Feb 2020,371,$937,0.0039
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,UNBRANDED PRODUCTS,Jan 2020,434,"$1,117",0.0046
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,UNBRANDED PRODUCTS,Dec 2019,35,$90,0.0004
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,UNBRANDED PRODUCTS,Nov 2019,35,$90,0.0004
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,UNBRANDED PRODUCTS,Oct 2019,7,$18,0.0001
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,UNBRANDED PRODUCTS,Sep 2019,294,$788,0.0031
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,UNBRANDED PRODUCTS,Aug 2019,371,"$1,006",0.0039
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,UNBRANDED PRODUCTS,Jul 2019,182,$497,0.0019
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,UNBRANDED PRODUCTS,Jun 2019,371,"$1,021",0.0039
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,UNBRANDED PRODUCTS,May 2019,203,$553,0.0022
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,UNBRANDED PRODUCTS,Apr 2019,70,$192,0.0007
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,UNBRANDED PRODUCTS,Mar 2019,28,$81,0.0003
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,MYLAN,BUPRENORPHINE!NALOXONE,BUPREN/NALOX  MYLA,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,UNBRANDED PRODUCTS,Feb 2019,182,$527,0.0019
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,NOVARTIS,BUPRENORPHINE!NALOXONE,BUNALICT,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,NON ORIGINAL BRANDED PRODUCTS,Jul 2020,"2,051","$1,694",0.0055
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,NOVARTIS,BUPRENORPHINE!NALOXONE,BUNALICT,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,NON ORIGINAL BRANDED PRODUCTS,Jun 2020,889,$721,0.0024
NETHERLANDS,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,NOVARTIS,BUPRENORPHINE!NALOXONE,BUNALICT,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,NON ORIGINAL BRANDED PRODUCTS,May 2020,693,$544,0.0018
